Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
31,453,15,1,4,50,3,1,3,1926,26634,1,20,3,3,0,2,2,2,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
39,999,1,2,2,91,2,2,3,6014,19630,7,11,3,1,0,8,0,1,6,4,0,5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
49,806,11,3,2,58,2,3,1,9662,12112,5,13,3,3,0,25,0,2,10,8,3,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45,565,24,3,1,81,3,2,2,11368,10131,1,13,3,3,0,9,2,2,9,7,8,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
30,227,9,3,1,36,2,1,2,1431,22324,0,11,3,2,0,1,2,3,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
36,1251,11,4,2,67,3,1,1,3685,11222,1,14,3,3,0,7,2,1,4,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
34,761,17,2,1,59,1,2,4,5476,21888,4,13,3,3,1,7,2,2,3,3,1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
37,963,8,2,4,80,3,2,1,9414,10462,1,22,4,1,0,10,2,3,8,7,3,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
43,1086,10,3,3,95,2,1,2,2906,10861,1,11,3,3,0,5,4,3,5,3,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1
29,877,10,3,1,78,1,1,3,3962,24760,4,12,3,3,0,4,3,2,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
40,1273,17,2,2,87,2,2,2,4596,22780,1,18,3,1,0,14,2,3,7,3,1,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
31,1129,11,2,2,75,3,2,3,9922,23075,4,11,3,3,0,9,1,3,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
36,1361,11,2,2,73,2,2,3,10132,23980,2,12,3,4,0,10,0,3,2,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
33,1087,5,3,1,63,3,1,1,3126,3130,1,12,3,2,0,7,1,3,7,5,6,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
47,765,7,3,1,84,3,2,3,7277,14175,4,11,3,4,1,11,2,3,7,4,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,685,2,1,2,55,2,1,1,2725,6633,0,16,3,3,0,4,1,3,3,2,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44,336,25,3,1,96,2,2,1,4526,5685,2,13,3,3,2,5,4,3,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
28,1041,13,2,2,75,3,1,2,2459,3231,1,13,3,2,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
27,559,1,2,3,49,2,1,3,3924,9769,0,16,3,2,0,4,2,2,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
40,788,8,2,4,93,2,1,2,2553,11634,3,14,3,3,1,12,3,3,5,4,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
21,429,11,2,2,58,1,1,4,1108,8727,1,18,3,3,0,1,3,2,1,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
32,554,18,4,3,85,3,1,1,2992,21540,0,17,3,3,0,2,4,2,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
49,711,5,2,2,70,1,4,3,16125,24940,4,12,3,3,0,28,3,1,27,9,10,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
22,1200,13,3,3,75,2,1,2,2521,18445,2,13,3,1,0,2,2,2,2,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,711,10,3,3,78,3,1,1,2127,21914,3,13,3,2,0,13,2,1,5,4,0,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
52,705,5,3,3,57,1,4,2,15963,24930,7,11,3,3,0,32,2,1,26,9,13,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
32,954,23,2,1,61,1,1,2,4256,3791,1,22,4,2,0,12,4,3,11,4,4,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
28,126,5,2,1,58,2,1,2,2447,25673,0,17,3,1,0,3,2,2,2,2,1,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
22,903,8,2,2,54,2,1,4,1902,18569,2,12,3,2,0,2,2,3,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,1048,13,3,1,63,2,1,1,2869,3085,2,15,3,1,0,7,1,3,6,5,5,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1
25,384,9,2,1,67,2,1,1,4414,15185,3,12,3,1,0,6,1,3,2,1,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
55,310,6,2,3,71,2,1,2,2338,3666,7,11,3,4,0,13,4,1,9,8,8,7,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44,362,11,3,1,52,2,3,3,9910,16217,3,11,3,1,0,24,1,3,6,6,3,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
30,226,18,3,3,93,3,1,1,2463,16760,1,15,3,1,0,7,2,2,6,1,4,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
47,1154,10,3,2,44,2,2,3,7792,5823,1,17,3,1,1,9,3,3,9,8,6,7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
38,623,1,4,1,48,2,3,3,10578,14900,4,11,3,2,0,18,2,1,15,1,10,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
31,535,19,3,1,65,2,3,2,9828,22894,3,12,3,1,0,12,2,3,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
30,1418,1,4,3,97,3,2,2,7360,8905,1,11,3,1,0,9,1,3,9,7,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
28,1332,23,2,2,69,2,3,1,8830,12282,1,12,3,1,0,10,2,2,9,6,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
48,1148,10,3,3,44,3,2,3,7567,5873,1,17,3,1,1,9,3,3,8,7,6,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
35,1076,15,1,1,52,2,2,1,6702,11734,6,17,3,2,0,13,2,3,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
26,900,2,2,2,92,2,1,1,2454,8805,3,11,3,3,0,5,4,3,4,2,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,1
38,1085,19,2,2,75,3,1,1,3090,21664,0,20,3,3,0,3,4,2,3,2,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
23,1097,3,1,2,95,2,1,2,3948,9235,5,14,3,3,0,4,3,3,2,2,0,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
26,392,3,2,1,59,2,1,1,2073,15310,5,13,3,2,0,5,2,2,3,2,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
26,652,5,2,2,77,2,1,3,2177,9536,4,11,3,3,0,4,1,2,3,2,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,1059,17,3,1,53,2,1,2,2517,3030,2,17,3,2,0,3,0,3,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
33,477,4,3,2,80,1,2,3,6124,20401,5,16,3,1,0,10,2,1,6,6,5,6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
34,790,23,3,1,40,2,2,2,4599,7814,0,22,3,2,0,15,2,3,14,8,9,9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
43,911,2,2,2,67,2,2,3,5304,18486,6,15,3,2,0,17,2,2,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
28,865,1,2,1,38,2,1,1,2401,6828,1,12,3,3,1,1,1,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
39,524,20,2,3,71,2,2,2,6227,6124,2,12,3,1,1,8,5,2,6,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
52,550,9,4,3,66,2,3,3,10363,15177,1,15,3,2,1,30,3,3,24,5,1,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
40,1134,6,2,2,51,2,2,2,7076,13245,5,18,3,2,1,12,2,3,4,4,0,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
36,1299,3,2,3,80,2,1,3,2270,2583,4,15,3,2,0,5,2,3,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45,1102,11,3,2,96,3,1,3,2904,10775,1,11,3,3,0,5,3,3,5,3,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
31,703,2,2,3,90,2,1,3,2779,11875,6,13,3,3,0,3,3,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
30,430,26,2,3,68,2,1,2,3474,11600,0,11,3,2,0,5,2,3,4,3,1,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
29,562,27,3,1,69,2,2,2,5363,21364,3,13,3,3,0,8,4,3,6,5,0,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
31,1043,2,3,1,68,3,1,1,3216,3146,1,11,3,1,0,9,2,2,9,7,8,6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
29,441,23,1,3,46,2,2,1,7307,11170,1,13,3,1,0,11,2,1,10,7,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
48,601,24,3,3,41,2,3,1,12609,16524,3,12,3,2,0,20,2,3,6,4,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,1247,16,3,1,64,2,1,2,2654,19607,0,12,3,1,0,2,1,2,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
28,392,18,3,4,78,3,1,2,2145,16855,1,16,3,1,0,6,3,2,6,2,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
24,871,18,2,3,37,2,1,1,2416,18788,1,17,3,2,2,1,2,3,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
39,1003,1,2,2,91,2,2,3,6013,19624,7,11,3,1,0,8,0,1,6,4,0,5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
44,839,1,2,2,75,2,2,3,5323,18688,7,14,3,2,0,18,2,2,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
26,331,2,2,1,56,3,1,1,2079,15343,5,14,3,1,0,6,2,3,3,1,0,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
25,426,16,3,2,57,2,1,3,2733,22799,0,11,3,2,0,7,2,2,6,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,949,15,1,2,72,1,1,1,4186,4637,3,20,3,1,0,9,4,3,8,2,5,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
38,1150,28,1,2,70,3,2,1,6655,11288,6,18,3,2,0,16,2,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
31,489,7,4,1,77,2,1,1,2515,7849,3,14,3,3,0,13,1,1,12,9,6,9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
24,1190,7,1,3,93,2,1,3,3945,20666,1,11,3,1,0,5,2,2,4,3,1,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
31,580,17,3,1,63,2,3,2,9935,22590,4,13,3,1,0,12,2,3,3,2,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
32,1336,12,4,4,61,3,2,3,4691,23807,6,13,3,3,0,5,1,2,4,2,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
34,712,11,3,3,56,2,3,1,10247,21695,8,16,3,2,0,14,2,3,11,10,5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
32,1049,4,4,3,32,1,3,4,10411,25780,1,11,3,3,0,14,2,2,13,7,8,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
40,947,7,3,2,87,2,1,1,2340,14588,2,16,3,2,0,8,3,3,3,2,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
20,1315,9,1,3,33,3,1,2,1048,26985,1,11,3,4,0,1,4,3,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
47,707,6,2,3,94,2,1,3,2660,11746,2,11,3,3,1,18,3,3,8,6,6,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
49,1181,13,3,2,46,3,3,3,8139,5857,1,17,3,1,1,10,2,3,7,6,6,6,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
33,1100,7,3,1,55,3,1,2,2862,3090,1,14,3,3,0,3,0,3,3,3,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,700,7,2,2,41,2,1,1,2372,10325,3,18,3,1,1,9,0,3,5,1,1,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
35,484,23,2,2,79,2,2,3,5588,13684,1,17,3,3,0,11,2,2,8,5,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
42,444,5,2,2,73,2,3,4,10847,13572,3,13,3,4,1,14,3,3,13,7,7,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
30,738,7,3,1,77,1,1,2,4213,25449,5,13,3,3,0,5,3,2,3,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
23,995,10,2,2,50,2,1,4,1987,18608,3,12,3,1,0,3,2,2,2,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
27,1027,2,3,3,56,3,1,2,4033,16366,4,15,3,3,0,5,3,2,2,2,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
25,1398,4,2,1,85,3,1,2,2661,15869,2,15,3,3,0,3,4,3,2,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
25,515,5,3,2,79,2,1,2,2265,5685,1,19,3,2,0,5,2,3,5,4,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1
24,983,16,2,3,96,3,1,2,2210,3370,1,13,3,1,1,1,2,1,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
54,849,3,1,3,55,2,1,3,2379,13465,8,13,3,4,1,3,2,2,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
38,1083,13,3,1,74,3,3,2,11996,16075,4,13,3,3,0,19,2,1,7,0,5,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
46,1120,8,3,2,59,3,5,2,19663,18134,2,12,3,4,0,23,0,3,15,10,9,6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
31,703,6,2,3,42,2,1,2,4042,4288,1,14,3,1,0,7,2,1,7,2,6,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
25,1443,15,3,1,45,3,1,2,2390,14179,1,13,3,4,1,5,2,3,3,2,0,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
19,1280,4,3,2,67,3,1,2,1922,8086,1,13,3,3,0,0,2,3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
